,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition
66,1025726003,men_jeans_relaxed,Relaxed Jeans,$ 39.99,2022-01-29 13:15:13,1025726,003,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
67,1025726003,men_jeans_relaxed,Relaxed Jeans,$ 39.99,2022-01-29 13:15:13,1025726,003,Light denim blue,Relaxed fit,Shell: Cotton 100%
68,1025726003,men_jeans_relaxed,Relaxed Jeans,$ 39.99,2022-01-29 13:15:13,1025726,003,Graphite gray,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
69,1025726003,men_jeans_relaxed,Relaxed Jeans,$ 39.99,2022-01-29 13:15:13,1025726,003,Graphite gray,Relaxed fit,Shell: Cotton 100%
70,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Denim blue,Loose fit,"Pocket lining: Polyester 65%, Cotton 35%"
71,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Denim blue,Loose fit,Shell: Cotton 100%
72,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Black,Loose fit,"Pocket lining: Polyester 65%, Cotton 35%"
73,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Black,Loose fit,Shell: Cotton 100%
74,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Light denim blue,Loose fit,Shell: Cotton 100%
75,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Light denim blue,Loose fit,"Pocket lining: Polyester 65%, Cotton 35%"
76,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Black,Loose fit,Shell: Cotton 100%
77,0979945001,men_jeans_loose,Loose Jeans,$ 29.99,2022-01-29 13:15:13,0979945,001,Black,Loose fit,"Pocket lining: Polyester 65%, Cotton 35%"
78,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,"Shell: Cotton 98%, Spandex 2%"
79,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
80,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,"Shell: Cotton 98%, Spandex 2%"
81,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
82,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Shell: Cotton 98%, Spandex 2%"
83,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
84,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Shell: Cotton 98%, Spandex 2%"
85,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
